t_s,left_rpm,right_rpm,center_speed_mps,encoder_speed_fit_mps,imu_accel_mps2,encoder_accel_raw_mps2,imu_accel_fit_mps2,imu_accel_calibrated_fit_mps2,encoder_accel_fit_mps2,fitted_accel_mps2
7.38,68,50,0.20080013,0.19709042,0.168,0.32332224,0.10056422,0.11243139,0.027087024,0.069759206
7.39,63,45,0.18378317,0.19747134,-0.037,0.32332224,0.08392366,0.10324767,0.027506225,0.065376949
7.4,63,45,0.18378317,0.19805733,0.136,0.068067841,0.06612917,0.093427124,0.028265506,0.060846315
7.41,77,50,0.21611539,0.198761,-0.022,0.30630528,0.04824031,0.083554492,0.028614615,0.056084553
7.42,68,50,0.20080013,0.19947399,0.457,0.40840704,0.031100985,0.074095519,0.027890615,0.050993067
7.43,72,50,0.20760691,0.200113,0.259,2.4158453e-13,0.015370126,0.065413859,0.025903384,0.045658622
7.44,72,50,0.20760691,0.20064342,0.348,-0.18718656,0.0011466038,0.057564081,0.0228475,0.04020579
7.45,68,50,0.20080013,0.20107165,0.309,-0.01701696,-0.011012307,0.050853734,0.019048807,0.03495127
7.46,72,45,0.19909843,0.20140844,-0.512,-0.068067841,-0.021057116,0.045310133,0.014584569,0.029947351
7.47,72,45,0.19909843,0.20160838,-0.425,-0.068067841,-0.029624377,0.040581972,0.0093255468,0.024953759
7.48,72,50,0.20760691,0.20160969,-0.466,0,-0.037617513,0.036170662,0.0032831676,0.019726915
7.49,68,50,0.20080013,0.20139019,-0.059,-0.068067841,-0.045614051,0.031757476,-0.0032002689,0.014278604
7.5,68,50,0.20080013,0.20100311,-0.45,-9.5923269e-14,-0.053371613,0.027476177,-0.0094647052,0.0090057359
7.51,72,45,0.19909843,0.20049236,-0.008,-0.01701696,-0.060307745,0.023648215,-0.014929716,0.0043592494
7.52,68,45,0.19229165,0.19992076,0.039,-0.2552544,-0.065838243,0.020596004,-0.018909305,0.00084334969
7.53,72,54,0.2144137,0.19935784,0.309,-0.15315264,-0.06937682,0.018643109,-0.020925725,-0.0011413078
7.54,68,45,0.19229165,0.19885304,-0.257,0.10210176,-0.070737998,0.017891892,-0.02121278,-0.0016604437
7.55,63,45,0.18378317,0.19848421,0.028,-0.068067841,-0.070331064,0.018116474,-0.020665611,-0.0012745685
7.56,68,50,0.20080013,0.19832685,-0.061,-0.068067841,-0.068736161,0.01899668,-0.019986643,-0.00049498154
7.57,68,50,0.20080013,0.19836584,0.248,0.23823744,-0.066421175,0.020274291,-0.019561738,0.00035627681
7.58,72,45,0.19909843,0.19850514,0.084,0.13613568,-0.063379773,0.021952802,-0.020111951,0.00092042592
7.59,68,50,0.20080013,0.19860836,-0.5,-0.10210176,-0.059432679,0.024131153,-0.021769625,0.0011807638
7.6,72,45,0.19909843,0.19861914,0.421,-0.068067841,-0.055226618,0.026452424,-0.023969569,0.0012414271
7.61,72,45,0.19909843,0.19855085,-0.354,0.01701696,-0.051801979,0.028342438,-0.026758861,0.00079178831
7.62,68,45,0.19229165,0.1984207,-0.006,0.01701696,-0.050505087,0.029058176,-0.030147432,-0.00054462805
7.63,68,50,0.20080013,0.19819104,-0.017,-0.051050881,-0.052068515,0.02819534,-0.03350827,-0.0026564647
7.64,68,50,0.20080013,0.1978607,0.013,0.01701696,-0.057111337,0.025412272,-0.036771618,-0.0056796729
7.65,68,50,0.20080013,0.19744096,-0.072,0.085084801,-0.065382087,0.020847751,-0.040208366,-0.0096803075
7.66,68,45,0.19229165,0.19690495,-0.328,0,-0.075584857,0.015216973,-0.043539006,-0.014161016
7.67,68,50,0.20080013,0.19623816,0.102,0,-0.085703118,0.0096328347,-0.046054282,-0.018210724
7.68,68,50,0.20080013,0.19544592,0.01,-0.15315264,-0.093848059,0.0051377465,-0.047132484,-0.020997369
7.69,68,50,0.20080013,0.19456824,-0.172,-0.39139008,-0.09894868,0.0023227796,-0.046459185,-0.022068203
7.7,68,50,0.20080013,0.19369097,-0.243,-0.23823744,-0.10056508,0.0014307085,-0.044329311,-0.021449301
7.71,59,45,0.17697639,0.19288554,-0.198,-0.1701696,-0.099228884,0.0021681384,-0.041056248,-0.019444055
7.72,59,45,0.17697639,0.19218895,-0.247,-0.1701696,-0.095503549,0.004224103,-0.036190261,-0.015983079
7.73,68,50,0.20080013,0.19161534,-0.158,0.23823744,-0.090034676,0.0072423036,-0.02991658,-0.011337138
7.74,63,45,0.18378317,0.19114893,0.042,0.23823744,-0.082886533,0.011187272,-0.02266228,-0.005737504
7.75,68,50,0.20080013,0.19079486,0.126,-0.23823744,-0.073783982,0.016210853,-0.014494186,0.00085833326
7.76,68,50,0.20080013,0.19057406,0.154,0.068067841,-0.062242269,0.022580576,-0.0053942668,0.0085931547
7.77,59,45,0.17697639,0.19052793,-0.05,0.13613568,-0.048723457,0.030041435,0.0042892964,0.017165365
7.78,59,45,0.17697639,0.19068139,-0.16,-0.40840704,-0.033803785,0.03827541,0.014189451,0.026232431
7.79,72,54,0.2144137,0.19104597,-0.326,3.375078e-13,-0.018642547,0.046642702,0.023847841,0.035245272
7.8,63,45,0.18378317,0.19162428,0.045,0.47647489,-0.0041592428,0.054635852,0.032518925,0.043577389
7.81,59,45,0.17697639,0.19236958,-0.05,0.10210176,0.0087849197,0.061779569,0.039464402,0.050621985
7.82,68,50,0.20080013,0.1932199,0.199,0.03403392,0.01958502,0.067740006,0.04438951,0.056064758
7.83,68,50,0.20080013,0.19415207,-0.376,0.23823744,0.027871084,0.072312978,0.046765357,0.059539167
7.84,68,50,0.20080013,0.19509321,0.236,-0.10210176,0.033065072,0.075179473,0.046456035,0.060817754
7.85,68,50,0.20080013,0.19594613,0.342,-0.03403392,0.035125534,0.076316615,0.043654579,0.059985597
7.86,63,45,0.18378317,0.19666125,0.055,0.051050881,0.034437679,0.075936997,0.038876807,0.057406902
7.87,63,45,0.18378317,0.19723087,0.031,-0.085084801,0.03143163,0.074277997,0.032890144,0.053584071
7.88,72,54,0.2144137,0.19766807,0.154,0.1701696,0.026525618,0.071570433,0.026645558,0.049107995
7.89,68,45,0.19229165,0.19798788,-0.111,0.40840704,0.020183187,0.068070126,0.020790068,0.044430097
7.9,68,50,0.20080013,0.19815224,-0.285,0.01701696,0.012807668,0.063999672,0.015327777,0.039663724
7.91,68,50,0.20080013,0.1981286,0.445,-0.13613568,0.0046961924,0.059523053,0.010242188,0.03488262
7.92,72,50,0.20760691,0.19794342,0.104,0.085084801,-0.0038883254,0.054785368,0.0058888412,0.030337104
7.93,68,45,0.19229165,0.1976377,0.104,-0.085084801,-0.012516475,0.050023603,0.0025044125,0.026264008
7.94,68,50,0.20080013,0.19730236,-0.129,-0.23823744,-0.020897617,0.045398158,0.00035023851,0.022874198
7.95,68,50,0.20080013,0.19704862,0.032,0,-0.028986243,0.040934149,-0.00093464378,0.019999753
7.96,68,45,0.19229165,0.1968886,-0.52,-0.10210176,-0.036932176,0.036548891,-0.002171612,0.01718864
7.97,68,45,0.19229165,0.19675441,0.031,-0.27227136,-0.044686576,0.032269337,-0.0032669496,0.014501194
7.98,72,50,0.20760691,0.19664331,-0.516,0.051050881,-0.05170494,0.028395993,-0.0035266895,0.012434652
7.99,63,40,0.17527469,0.19650937,0.287,0.068067841,-0.057154051,0.025388698,-0.0027709566,0.011308871
8,72,45,0.19909843,0.19628708,-0.044,-0.15315264,-0.060469055,0.02355919,-0.00088740977,0.01133589
8.01,72,45,0.19909843,0.19599076,0.121,0.10210176,-0.061806063,0.022821313,0.0027890008,0.012805157
8.02,68,45,0.19229165,0.19574562,-0.499,0.2552544,-0.061725525,0.02286576,0.008267514,0.015566637
8.03,68,45,0.19229165,0.19568643,0.226,0.01701696,-0.060679924,0.023442814,0.015039184,0.019240999
8.04,68,50,0.20080013,0.19587332,0.004,0.10210176,-0.059047534,0.024343709,0.022454078,0.023398894
8.05,72,45,0.19909843,0.19628534,-0.029,0.1701696,-0.057257561,0.025331572,0.029400603,0.027366088
8.06,68,50,0.20080013,0.19687279,-0.11,0.085084801,-0.05567383,0.026205613,0.034895261,0.030550437
8.07,68,50,0.20080013,0.19761957,-0.023,0,-0.054149118,0.027047082,0.038433452,0.032740267
8.08,68,50,0.20080013,0.19845039,-0.034,-0.1701696,-0.051948305,0.028261683,0.039581774,0.033921729
8.09,68,50,0.20080013,0.19925048,-0.286,-0.3403392,-0.048920697,0.029932581,0.038618063,0.034275322
8.1,72,45,0.19909843,0.1999672,0.232,-0.01701696,-0.045178336,0.031997941,0.035793304,0.033895622
8.11,63,45,0.18378317,0.20057684,0.174,0.13613568,-0.041220055,0.034182466,0.03142087,0.032801668
8.12,63,45,0.18378317,0.20103562,0.122,0.068067841,-0.037654363,0.036150325,0.025920242,0.031035284
8.13,77,50,0.21611539,0.20137167,-0.291,0.32332224,-0.035246364,0.037479269,0.019505917,0.028492593
8.14,72,45,0.19909843,0.20164705,-0.165,0.62962753,-0.033849961,0.038249926,0.012131212,0.025190569
8.15,72,50,0.20760691,0.20190727,-0.247,0.15315264,-0.033660885,0.038354275,0.00340509,0.020879682
8.16,72,50,0.20760691,0.2021595,-0.011,-0.30630528,-0.034927696,0.037655138,-0.0067959009,0.015429618
8.17,77,54,0.22292218,0.20234828,0.069,-0.068067841,-0.037890878,0.036019796,-0.01785929,0.0090802529
8.18,68,45,0.19229165,0.20235326,-0.031,-0.085084801,-0.042470714,0.033492243,-0.029288602,0.0021018207
8.19,68,45,0.19229165,0.20207139,-0.174,-0.32332224,-0.049096048,0.029835807,-0.039926922,-0.0050455576
8.2,77,45,0.20760691,0.20145839,-0.213,-0.23823744,-0.057647489,0.025116376,-0.048624047,-0.011753836
8.21,72,45,0.19909843,0.20052514,0.018,0,-0.067863518,0.019478281,-0.054887801,-0.01770476
8.22,72,45,0.19909843,0.19932423,-0.012,0.085084801,-0.07892257,0.013374932,-0.058604022,-0.022614545
8.23,68,45,0.19229165,0.19794897,0.08,0,-0.09048011,0.0069964745,-0.059713295,-0.02635841
8.24,68,45,0.19229165,0.19650945,-0.004,-0.1701696,-0.1026649,0.00027184599,-0.058241616,-0.028984885
8.25,77,50,0.21611539,0.19513016,0.217,0.068067841,-0.11562128,-0.0068786146,-0.054287025,-0.03058282
8.26,72,40,0.19058995,0.19394704,-0.284,0.068067841,-0.12849773,-0.013984964,-0.048139916,-0.03106244
8.27,72,40,0.19058995,0.19306973,0.169,-0.40840704,-0.14006778,-0.020370321,-0.04016482,-0.03026757
8.28,72,50,0.20760691,0.19255533,-0.504,-0.47647489,-0.1489997,-0.025299737,-0.030701369,-0.028000553
8.29,68,40,0.18378317,0.19239829,-0.016,-0.30630528,-0.15451406,-0.02834304,-0.020403101,-0.024373071
8.3,68,40,0.18378317,0.19252094,-0.407,-0.23823744,-0.15656775,-0.029476444,-0.010507567,-0.019992006
8.31,63,40,0.17527469,0.19281891,0.059,3.5527137e-15,-0.15497637,-0.028598184,-0.0020205198,-0.015309352
8.32,63,40,0.17527469,0.19320749,-0.62,0.32332224,-0.15038714,-0.026065443,0.0051069072,-0.010479268
8.33,72,45,0.19909843,0.19359673,-0.057,0.56155969,-0.14347543,-0.022250959,0.011241753,-0.005504603
8.34,68,45,0.19229165,0.19399513,-0.621,0.56155969,-0.1352968,-0.017737282,0.016394158,-0.00067156205
8.35,77,45,0.20760691,0.19445113,0.069,0.23823744,-0.1268916,-0.01309856,0.020652842,0.0037771407
8.36,77,45,0.20760691,0.19500371,-0.139,0.068067841,-0.11909289,-0.0087945506,0.024362073,0.0077837612
8.37,72,45,0.19909843,0.19560937,0.099,-0.01701696,-0.11260379,-0.0052132984,0.027422064,0.011104383
8.38,72,45,0.19909843,0.19621589,-0.385,-0.1701696,-0.10748267,-0.0023870183,0.029539383,0.013576182
8.39,72,45,0.19909843,0.19680677,0.184,-0.15315264,-0.10294112,0.00011940286,0.030564033,0.015341718
8.4,72,45,0.19909843,0.19735403,-0.23,-0.13613568,-0.097485739,0.0031301578,0.030183731,0.016656944
8.41,77,40,0.19909843,0.19778962,-0.145,-0.068067841,-0.090459709,0.0070077333,0.028268385,0.017638059
8.42,68,45,0.19229165,0.1980546,-0.14,0,-0.081474402,0.011966609,0.024596482,0.018281545
8.43,68,45,0.19229165,0.19812276,0.192,-0.085084801,-0.070759873,0.01787982,0.019355058,0.018617439
8.44,72,45,0.19909843,0.19803064,0.455,-0.10210176,-0.058642283,0.024567362,0.013415954,0.018991658
8.45,72,45,0.19909843,0.19783772,0.256,0.051050881,-0.046095717,0.03149165,0.0072381361,0.019364893
8.46,72,40,0.19058995,0.19761642,0.086,0.23823744,-0.03446561,0.037910157,0.0014558662,0.019683012
8.47,72,40,0.19058995,0.19746504,-0.049,0.01701696,-0.025096681,0.043080749,-0.0030085269,0.020036111
8.48,72,45,0.19909843,0.19743281,-0.368,-0.13613568,-0.018973863,0.046459853,-0.0057913473,0.020334253
8.49,77,50,0.21611539,0.19754747,-0.432,0.11911872,-0.016846971,0.047633658,-0.0074312188,0.02010122
8.5,63,45,0.18378317,0.19777059,0.214,0.18718656,-0.018726263,0.0465965,-0.0090374346,0.018779533
8.51,68,45,0.19229165,0.19799405,-0.985,-0.085084801,-0.024359034,0.043487847,-0.011415523,0.016036162
8.52,68,50,0.20080013,0.19812038,-0.065,-0.01701696,-0.032535429,0.038975399,-0.014566156,0.012204622
8.53,72,50,0.20760691,0.19807937,-0.242,0.15315264,-0.041364773,0.034102598,-0.018257196,0.0079227009
8.54,72,45,0.19909843,0.19783323,0.364,0.068067841,-0.048799686,0.029999365,-0.021650225,0.0041745698
8.55,72,45,0.19909843,0.19738468,0.263,-0.085084801,-0.053062314,0.027646875,-0.02386484,0.0018910177
8.56,68,45,0.19229165,0.19678789,-0.017,-0.22122048,-0.053181191,0.027581269,-0.024680423,0.0014504229
8.57,72,50,0.20760691,0.19616562,0.485,-0.051050881,-0.048742936,0.030030685,-0.024750899,0.0026398927
8.58,68,45,0.19229165,0.19561816,0.144,-0.068067841,-0.040024774,0.034842126,-0.024794184,0.0050239713
8.59,63,50,0.19229165,0.19515235,0.243,-0.23823744,-0.027787121,0.04159593,-0.024754147,0.0084208911
8.6,68,50,0.20080013,0.19476076,-0.538,-0.15315264,-0.013659539,0.049392761,-0.024470569,0.012461096
8.61,63,45,0.18378317,0.1944209,0.364,0.085084801,0.00051694632,0.057216581,-0.023866819,0.016674881
8.62,63,50,0.19229165,0.19410003,-0.534,-0.085084801,0.013527749,0.064397075,-0.022638357,0.020879359
8.63,63,50,0.19229165,0.19378988,-0.038,-0.1701696,0.024555117,0.070482938,-0.020269498,0.02510672
8.64,68,50,0.20080013,0.19348741,-0.492,0,0.032116845,0.074656159,-0.016292242,0.029181958
8.65,63,45,0.18378317,0.19319024,-0.053,0.085084801,0.035357481,0.076444624,-0.010636507,0.032904059
8.66,63,45,0.18378317,0.19292715,0.007,0,0.03422833,0.07582146,-0.0035493024,0.036136079
8.67,63,50,0.19229165,0.19276948,0.095,0.15315264,0.029878864,0.073421046,0.0048006729,0.039110859
8.68,68,50,0.20080013,0.19279551,0.15,0.47647489,0.023865795,0.07010251,0.014252957,0.042177734
8.69,68,45,0.19229165,0.1930091,0.221,0.32332224,0.017579333,0.066633093,0.023881681,0.045257387
8.7,72,50,0.20760691,0.19337418,0.238,-0.1701696,0.013100054,0.064161036,0.032919208,0.048540122
8.71,72,50,0.20760691,0.19387469,0.356,-0.42542401,0.012070695,0.063592946,0.040942282,0.052267614
8.72,68,50,0.20080013,0.19453163,0.22,-0.1701696,0.015440121,0.065452489,0.047357934,0.056405211
8.73,63,40,0.17527469,0.1953504,-0.133,-0.15315264,0.022718821,0.06946951,0.051244185,0.060356847
8.74,63,40,0.17527469,0.19629564,0.256,-0.23823744,0.031679686,0.074414897,0.051824066,0.063119481
8.75,72,50,0.20760691,0.19729408,-0.581,0.1701696,0.040060001,0.079039885,0.048873519,0.063956702
8.76,68,45,0.19229165,0.19825442,0.284,0.51050881,0.046425203,0.082552757,0.043178333,0.062865545
8.77,68,45,0.19229165,0.19907265,-0.623,0.2552544,0.050706669,0.084915644,0.035745395,0.060330519
8.78,68,50,0.20080013,0.19969552,0.359,0.15315264,0.052901865,0.086127144,0.02751612,0.056821632
8.79,68,50,0.20080013,0.20015301,-0.261,0.23823744,0.053308641,0.086351639,0.018992834,0.052672237
8.8,72,50,0.20760691,0.20047802,0.542,0.085084801,0.052315511,0.085803543,0.010113345,0.047958444
8.81,72,50,0.20760691,0.20070676,0.017,0.068067841,0.050474326,0.084787417,0.00081145118,0.042799434
8.82,68,50,0.20080013,0.20085689,0.226,9.5923269e-14,0.047682742,0.083246777,-0.0087791787,0.037233799
8.83,68,50,0.20080013,0.20089026,-0.85,-0.068067841,0.043760066,0.081081903,-0.018099233,0.031491335
8.84,72,50,0.20760691,0.20070873,0.503,0.068067841,0.039256944,0.078596688,-0.026739067,0.02592881
8.85,68,50,0.20080013,0.2002312,-0.273,-0.01701696,0.034883883,0.076183251,-0.034540367,0.020821442
8.86,72,50,0.20760691,0.19943624,0.381,-0.32332224,0.030790578,0.073924209,-0.041310126,0.016307042
8.87,72,50,0.20760691,0.19836968,0.114,-0.40840704,0.026703791,0.071668764,-0.046869483,0.01239964
8.88,68,45,0.19229165,0.19711627,0.085,-0.40840704,0.022135052,0.069147336,-0.05107399,0.0090366729
8.89,63,45,0.18378317,0.19582941,0.791,-0.30630528,0.015974583,0.065747452,-0.053571706,0.0060878726
8.9,63,45,0.18378317,0.19466343,-0.412,0.01701696,0.0072678109,0.060942296,-0.053895677,0.0035233097
8.91,63,45,0.18378317,0.19368094,-0.097,0.23823744,-0.0047687935,0.054299449,-0.051579614,0.0013599172
8.92,68,50,0.20080013,0.19287796,-0.441,0.15315264,-0.020033052,0.0458753,-0.046970911,-0.00054780542
8.93,68,50,0.20080013,0.19226497,0.286,0,-0.03791461,0.036006698,-0.040801571,-0.0023974361
8.94,72,45,0.19909843,0.19186529,-0.005,-0.1701696,-0.057491799,0.025202299,-0.033181026,-0.0039893635
8.95,63,45,0.18378317,0.19164416,0.28,-0.3403392,-0.077388356,0.014221645,-0.024229286,-0.0050038203
8.96,63,45,0.18378317,0.19155982,-0.114,-0.15315264,-0.09679389,0.0035119804,-0.01432366,-0.0054058399
8.97,63,45,0.18378317,0.19162096,-0.666,0.2552544,-0.11472675,-0.0063849353,-0.0041962488,-0.0052905921
8.98,63,45,0.18378317,0.19180803,-0.086,0.39139008,-0.13070731,-0.0152044,0.0057443481,-0.0047300258
8.99,68,50,0.20080013,0.19210233,-0.662,0.30630528,-0.14349592,-0.022262269,0.01534042,-0.0034609242
9,72,50,0.20760691,0.19249206,0.165,0.23823744,-0.15275933,-0.027374626,0.024287661,-0.0015434826
9.01,72,45,0.19909843,0.19294427,-0.488,-1.2079227e-13,-0.15846374,-0.030522817,0.032114714,0.0007959484
9.02,72,45,0.19909843,0.19344458,0.42,-0.32332224,-0.16083099,-0.03182927,0.038172663,0.0031716962
9.03,68,45,0.19229165,0.19398448,-0.113,-0.39139008,-0.15963105,-0.031167043,0.042131957,0.0054824574
9.04,68,45,0.19229165,0.19453599,0.146,-0.068067841,-0.15499312,-0.028607426,0.044211638,0.0078021061
9.05,68,40,0.18378317,0.19511196,-0.656,0.15315264,-0.14703971,-0.024218042,0.044938862,0.01036041
9.06,68,40,0.18378317,0.19572627,0.011,-0.01701696,-0.13707358,-0.018717861,0.044996621,0.01313938
9.07,72,50,0.20760691,0.19638324,-0.369,0.068067841,-0.12594352,-0.012575326,0.04438696,0.015905817
9.08,72,45,0.19909843,0.19705508,-0.423,0.39139008,-0.11415832,-0.0060712264,0.042639281,0.018284027
9.09,63,45,0.18378317,0.1976779,0.262,0.23823744,-0.10195584,0.00066316701,0.039413976,0.020038572
9.1,72,45,0.19909843,0.19818151,-0.204,-0.15315264,-0.089103197,0.0077563748,0.035010983,0.021383679
9.11,68,54,0.20760691,0.19858002,0.17,0.085084801,-0.075861545,0.015064273,0.030184247,0.02262426
9.12,68,54,0.20760691,0.19891605,-0.229,0.32332224,-0.062269827,0.022565367,0.025908599,0.024236983
9.13,63,45,0.18378317,0.19924298,-0.073,0.01701696,-0.048782037,0.030009105,0.022656707,0.026332906
9.14,72,50,0.20760691,0.19958293,0.415,-0.068067841,-0.035883011,0.037127912,0.020032091,0.028580001
9.15,72,50,0.20760691,0.19990718,-0.401,0.085084801,-0.023912638,0.043734207,0.017372907,0.030553557
9.16,68,50,0.20080013,0.2001389,0.457,-0.068067841,-0.012902629,0.049810489,0.014121356,0.031965923
9.17,72,50,0.20760691,0.20019556,-0.19,-0.15315264,-0.0028086581,0.055381222,0.010108219,0.03274472
9.18,68,45,0.19229165,0.20008206,0.187,-0.085084801,0.0067150435,0.060637231,0.0055177796,0.033077505
9.19,68,45,0.19229165,0.19985013,-0.636,-0.085084801,0.01524143,0.065342834,0.00084676531,0.0330948
9.2,72,50,0.20760691,0.19954774,-0.214,0,0.021833946,0.068981159,-0.003282036,0.032849561
9.21,68,45,0.19229165,0.19926495,0.265,0,0.025466131,0.070985715,-0.0067588194,0.032113448
9.22,72,50,0.20760691,0.19907097,0.157,-0.15315264,0.024859549,0.07065095,-0.0098539183,0.030398516
9.23,68,45,0.19229165,0.19896486,0.14,0,0.020814525,0.068418554,-0.012720506,0.027849024
9.24,68,45,0.19229165,0.19887303,0.366,0,0.014420059,0.06488953,-0.015285598,0.024801966
9.25,68,45,0.19229165,0.198755,-0.412,-2.1849189e-13,0.0070565027,0.060825678,-0.017483707,0.021670985
9.26,72,50,0.20760691,0.19863247,0.089,0.23823744,-0.00055986061,0.056622305,-0.018995276,0.018813514
9.27,68,45,0.19229165,0.19849759,0.402,0.085084801,-0.0080229833,0.052503503,-0.01964824,0.016427631
9.28,72,50,0.20760691,0.19829817,-0.444,-0.085084801,-0.01583992,0.048189436,-0.019487778,0.014350829
9.29,68,50,0.20080013,0.19803475,0.308,1.2079227e-13,-0.024548392,0.043383342,-0.018461271,0.012461036
9.3,68,45,0.19229165,0.19774842,-0.569,0.085084801,-0.034964094,0.03763505,-0.016477369,0.010578841
9.31,72,45,0.19909843,0.19747042,0.357,-0.085084801,-0.047461576,0.030737851,-0.013784341,0.0084767547
9.32,68,50,0.20080013,0.19718762,0.262,-0.085084801,-0.061027105,0.023251209,-0.010993409,0.0061289002
9.33,72,50,0.20760691,0.19691343,-0.363,0.085084801,-0.074690373,0.015710627,-0.0082184954,0.003746066
9.34,68,45,0.19229165,0.19667618,-0.177,-0.085084801,-0.087795887,0.0084778628,-0.0053681568,0.001554853
9.35,68,45,0.19229165,0.19650092,-0.399,-0.40840704,-0.10021757,0.0016224967,-0.0024723195,-0.00042491141
9.36,72,50,0.20760691,0.19641294,-0.073,-0.23823744,-0.11183435,-0.0047886577,0.00038301848,-0.0022028196
9.37,63,45,0.18378317,0.19637554,0.079,0.15315264,-0.12203288,-0.010417095,0.0031867851,-0.0036151549
9.38,63,45,0.18378317,0.19634983,-0.385,0,-0.13026952,-0.014962791,0.0061433321,-0.0044097294
9.39,68,45,0.19229165,0.19636088,0.068,-0.068067841,-0.13550438,-0.017851842,0.0095519589,-0.0041499416
9.4,72,50,0.20760691,0.19643626,-0.285,0.2552544,-0.13681345,-0.018574303,0.013559681,-0.002507311
9.41,68,45,0.19229165,0.19661214,-0.048,0.32332224,-0.13397986,-0.017010478,0.018396628,0.00069307485
9.42,68,45,0.19229165,0.19693037,0.743,0.068067841,-0.12873489,-0.014115849,0.023409779,0.0046469651
9.43,68,50,0.20080013,0.19737884,-0.927,-1.2079227e-13,-0.122857,-0.010871915,0.02791711,0.0085225971
9.44,72,50,0.20760691,0.19794704,-0.377,0.15315264,-0.11754926,-0.0079426435,0.031208184,0.01163277
9.45,72,45,0.19909843,0.19861947,-0.28,0.051050881,-0.11363908,-0.0057846661,0.032882029,0.013548681
9.46,68,50,0.20080013,0.1993164,0.016,-0.085084801,-0.11154067,-0.0046265754,0.032919222,0.014146323
9.47,72,45,0.19909843,0.19996913,-0.225,-0.051050881,-0.11127803,-0.0044816288,0.031714237,0.013616304
9.48,72,45,0.19909843,0.20052212,0.037,0,-0.11226063,-0.0050239163,0.029476218,0.012226151
9.49,68,50,0.20080013,0.20091682,0.034,-0.085084801,-0.11321004,-0.0055478808,0.026299149,0.010375634
9.5,68,50,0.20080013,0.20116491,0.223,0.01701696,-0.11354463,-0.0057325356,0.022087127,0.0081772959
9.51,72,45,0.19909843,0.20133685,0.154,0.15315264,-0.11325577,-0.0055731205,0.016562029,0.0054944543
9.52,68,45,0.19229165,0.20148066,-0.369,0.051050881,-0.11194456,-0.0048494784,0.009830016,0.0024902688
9.53,72,50,0.20760691,0.20158997,-0.302,-2.3092639e-14,-0.1092388,-0.0033562061,0.0021557876,-0.00060020929
9.54,72,50,0.20760691,0.20162035,-0.13,0.2552544,-0.10429732,-0.00062906732,-0.0055579586,-0.003093513
9.55,72,45,0.19909843,0.20152578,-0.085,0,-0.096696341,0.0035658164,-0.011822591,-0.0041283871
9.56,68,50,0.20080013,0.20132114,0.099,-0.23823744,-0.0871991,0.0088072216,-0.016613191,-0.0039029845
9.57,77,50,0.21611539,0.20104801,0.02,-0.068067841,-0.077039126,0.014414381,-0.020680519,-0.0031330693
9.58,63,45,0.18378317,0.20074479,-0.162,-0.15315264,-0.067988063,0.019409546,-0.024517847,-0.0025541503
9.59,72,50,0.20760691,0.2004155,-0.087,-0.1701696,-0.061480249,0.023001125,-0.027959692,-0.0024792835
9.6,68,45,0.19229165,0.20003945,-0.48,0.15315264,-0.058172593,0.024826578,-0.031134669,-0.0031540456
9.61,68,45,0.19229165,0.19955215,-0.652,0.15315264,-0.058273587,0.02477084,-0.033730543,-0.0044798515
9.62,72,50,0.20760691,0.19896074,0.256,0.068067841,-0.06011517,0.023754495,-0.035401743,-0.0058236241
9.63,72,50,0.20760691,0.19831963,-0.035,0.15315264,-0.061585531,0.022943021,-0.035845852,-0.0064514154
9.64,72,45,0.19909843,0.19768027,0.032,-0.32332224,-0.061610476,0.022929254,-0.035055566,-0.0060631556
9.65,77,45,0.20760691,0.19706045,0.202,-0.49349185,-0.059170266,0.024275975,-0.032844681,-0.004284353
9.66,68,45,0.19229165,0.19647834,0.186,-0.2552544,-0.054772252,0.026703182,-0.029090194,-0.001193506
9.67,63,40,0.17527469,0.19598323,0.468,-0.1701696,-0.049335648,0.029703574,-0.024109177,0.0027971988
9.68,72,40,0.19058995,0.19562971,-0.321,0.28928832,-0.044019414,0.032637536,-0.0184447,0.007096418
9.69,72,40,0.19058995,0.19545213,-0.467,0.45945793,-0.039796972,0.034967847,-0.012739719,0.011114064
9.7,72,45,0.19909843,0.19544421,0.515,0.01701696,-0.036842527,0.036598367,-0.0076871892,0.014455589
9.71,81,54,0.22972896,0.19555188,-0.02,-0.13613568,-0.034416268,0.037937389,-0.0037005415,0.017118424
9.72,68,40,0.18378317,0.19570359,-0.084,0.01701696,-0.032408326,0.039045546,-0.00029273766,0.019376404
9.73,68,40,0.18378317,0.19586304,-0.441,-0.37437312,-0.03100158,0.039821911,0.0029739846,0.021397948
9.74,68,40,0.18378317,0.1960191,-0.23,-0.13613568,-0.029996595,0.040376549,0.0062378137,0.023307182
9.75,77,45,0.20760691,0.19619065,-0.263,0.40840704,-0.029490961,0.040655602,0.0096660578,0.02516083
9.76,68,40,0.18378317,0.19642537,-0.081,0.23823744,-0.029686939,0.040547445,0.013341793,0.026944619
9.77,77,50,0.21611539,0.19675377,-0.195,0,-0.030932094,0.039860259,0.016276399,0.028068329
9.78,68,45,0.19229165,0.19716256,0.208,0.085084801,-0.03320182,0.038607627,0.017889715,0.028248671
9.79,72,45,0.19909843,0.19758129,0.393,0.15315264,-0.035703921,0.037226749,0.017650883,0.027438816
