t_s,left_rpm,right_rpm,center_speed_mps,encoder_speed_fit_mps,imu_accel_mps2,encoder_accel_raw_mps2,imu_accel_fit_mps2,imu_accel_calibrated_fit_mps2,encoder_accel_fit_mps2,fitted_accel_mps2
5.27,54,54,0.18378317,0.19717484,0.259,-0.1701696,0.048502927,0.09272505,0.012148087,0.052436568
5.28,59,59,0.20080013,0.1974689,0.237,-0.085084801,0.048785341,0.092877499,0.011547271,0.052212385
5.29,54,54,0.18378317,0.1976424,0.364,0.23823744,0.048727051,0.092846034,0.0098490001,0.051347517
5.3,54,54,0.18378317,0.19765865,-0.307,0.23823744,0.047573891,0.092223551,0.0076166043,0.049920078
5.31,63,63,0.2144137,0.19754626,-0.116,0.073666494,0.044955101,0.090809912,0.0059888298,0.048399371
5.321,63,59,0.20760691,0.19740823,0.14,0.17360737,0.04052751,0.088419872,0.0055832802,0.047001576
5.33,59,59,0.20080013,0.19736805,-0.243,-0.029456259,0.035727389,0.085828738,0.0061987575,0.046013748
5.34,54,59,0.19229165,0.19741539,0.078,-0.20420352,0.029479334,0.082456,0.0072302142,0.044843107
5.35,54,59,0.19229165,0.1975676,-0.224,-0.068067841,0.022865444,0.078885783,0.0076990168,0.0432924
5.36,59,59,0.20080013,0.19782773,0.048,0,0.016858427,0.075643159,0.0070284564,0.041335808
5.37,59,59,0.20080013,0.19813867,0.153,0,0.012217068,0.073137726,0.0051001859,0.039118956
5.38,59,59,0.20080013,0.19843181,-0.163,0.068067841,0.0094342421,0.07163554,0.0020442802,0.03683991
5.39,59,54,0.19229165,0.19862605,-0.061,-0.01701696,0.0089280425,0.07136229,-0.0019666659,0.034697812
5.4,59,54,0.19229165,0.19869138,0.135,-0.1701696,0.01063961,0.072286205,-0.0068962687,0.032694968
5.41,68,54,0.20760691,0.19864541,0.045,0,0.014220979,0.074219449,-0.012402642,0.030908403
5.42,59,54,0.19229165,0.19847613,0.561,0.15315264,0.019587392,0.077116271,-0.017854894,0.029630688
5.43,59,54,0.19229165,0.19815649,0.106,-0.01701696,0.026630241,0.080918043,-0.02261271,0.029152667
5.44,59,59,0.20080013,0.19770296,-0.315,0.13613568,0.035157208,0.085520951,-0.025939982,0.029790484
5.45,54,63,0.19909843,0.19720016,0.153,0.22122048,0.044126586,0.090362675,-0.027160095,0.03160129
5.46,54,63,0.19909843,0.19672102,-0.006,-0.085084801,0.051812633,0.094511649,-0.026635501,0.033938074
5.47,63,63,0.2144137,0.19632303,-0.215,-0.068067841,0.056152513,0.096854343,-0.0251717,0.035841321
5.48,59,54,0.19229165,0.1959658,-0.26,-0.13613568,0.055572056,0.096541008,-0.023582215,0.036479396
5.49,59,54,0.19229165,0.19558498,-0.078,-0.45945793,0.050194764,0.093638314,-0.022243898,0.035697208
5.5,59,59,0.20080013,0.19520343,0.461,-0.22122048,0.041128872,0.088744491,-0.020888973,0.033927759
5.51,54,54,0.18378317,0.19486257,-0.019,0.085084801,0.029671351,0.082559653,-0.019223524,0.031668064
5.52,54,54,0.18378317,0.19455913,-0.124,0,0.017060633,0.075752311,-0.016992631,0.02937984
5.53,59,59,0.20080013,0.19427329,0.342,0,0.0041921606,0.068805833,-0.014148236,0.027328798
5.54,59,54,0.19229165,0.19403807,0.414,0,-0.00803998,0.06220285,-0.011116067,0.025543391
5.55,59,59,0.20080013,0.19388089,0.146,0,-0.019204388,0.056176235,-0.0079296918,0.024123272
5.56,54,54,0.18378317,0.19383406,-0.501,0.085084801,-0.029352051,0.050698466,-0.0045804963,0.023058985
5.57,54,54,0.18378317,0.19391677,0.167,0.085084801,-0.038280959,0.045878588,-0.0012030593,0.022337764
5.58,59,59,0.20080013,0.19412982,0.051,0.1701696,-0.046301696,0.041548946,0.0017582413,0.021653594
5.59,59,59,0.20080013,0.19449097,-0.272,0.2552544,-0.053579235,0.037620487,0.0035535965,0.020587042
5.6,59,59,0.20080013,0.19498781,-0.321,-0.085084801,-0.060511674,0.033878315,0.0037625583,0.018820437
5.61,59,59,0.20080013,0.19549736,0.084,-0.1701696,-0.067977764,0.029848075,0.0024385902,0.016143332
5.62,54,59,0.19229165,0.1959308,-0.152,-1.7763568e-15,-0.076645776,0.02516903,-0.00073890676,0.012215062
5.63,54,54,0.18378317,0.19622527,-0.089,-0.085084801,-0.086003915,0.02011745,-0.0059041357,0.0071066572
5.64,59,59,0.20080013,0.19629249,-0.41,-0.085084801,-0.094843748,0.015345655,-0.012422832,0.0014614116
5.65,59,59,0.20080013,0.19608324,-0.204,0.1701696,-0.10180332,0.011588835,-0.019113445,-0.003762305
5.66,54,59,0.19229165,0.19562398,-0.134,0.23823744,-0.10573679,0.0094655265,-0.024601126,-0.0075677998
5.67,54,59,0.19229165,0.19495865,0.068,-0.1701696,-0.10558007,0.0095501219,-0.0280757,-0.0092627888
5.68,59,59,0.20080013,0.19415177,0.403,-0.15315264,-0.10074755,0.012158747,-0.028985444,-0.0084133485
5.69,63,59,0.20760691,0.19329071,-0.224,0.085084801,-0.091930873,0.016918043,-0.026950277,-0.0050161167
5.7,50,54,0.17697639,0.19248673,-0.237,-0.085084801,-0.080385129,0.023150505,-0.02277867,0.00018591733
5.71,59,59,0.20080013,0.19183123,0.052,-0.23823744,-0.066977034,0.030388275,-0.017539127,0.0064245737
5.72,59,54,0.19229165,0.19137377,0.036,-0.15315264,-0.052614911,0.038141035,-0.011490528,0.013325253
5.73,59,54,0.19229165,0.19112002,-0.181,-0.23823744,-0.037711607,0.046185928,-0.0046143149,0.020785806
5.74,54,59,0.19229165,0.19109911,-0.261,-0.01701696,-0.023357842,0.053934176,0.0025533475,0.028243762
5.75,54,50,0.17697639,0.19125658,0.164,0.068067841,-0.011322074,0.060431156,0.0093462277,0.034888692
5.76,54,50,0.17697639,0.19154699,0.142,-0.30630528,-0.0028451304,0.065007061,0.01494738,0.03997722
5.77,63,63,0.2144137,0.19196015,-0.413,0.085084801,0.0023958554,0.067836176,0.019041925,0.043439051
5.78,54,50,0.17697639,0.1924824,0.22,0.47647489,0.005599844,0.069565709,0.021802471,0.04568409
5.79,50,54,0.17697639,0.19312632,-0.177,0.10210176,0.0070520238,0.070349604,0.023158682,0.046754143
5.8,59,59,0.20080013,0.19387848,0.072,0.10210176,0.0077597805,0.070731655,0.023050996,0.046891326
5.81,59,59,0.20080013,0.1946564,0.159,0.47647489,0.0090791659,0.071443867,0.02155516,0.046499514
5.82,59,59,0.20080013,0.19536428,0.426,0.37437312,0.011593459,0.072801098,0.018664834,0.045732966
5.83,59,59,0.20080013,0.1959443,-0.164,-0.03403392,0.015060139,0.074672433,0.01468583,0.044679131
5.84,59,59,0.20080013,0.19635806,-0.174,-0.3403392,0.018931608,0.076762275,0.0099199509,0.043341113
5.85,63,63,0.2144137,0.19659205,0.306,-0.1701696,0.022703209,0.078798208,0.0040870788,0.041442643
5.86,54,54,0.18378317,0.19661969,0.098,0.13613568,0.025853005,0.080498486,-0.0028338035,0.038832341
5.87,54,54,0.18378317,0.19642735,-0.442,-0.23823744,0.027347786,0.081305378,-0.010286726,0.035509326
5.88,59,59,0.20080013,0.19601977,-0.04,-0.13613568,0.026739713,0.080977137,-0.017496779,0.031740179
5.89,63,63,0.2144137,0.19540692,0.435,0.23823744,0.024960694,0.080016811,-0.024245969,0.027885421
5.9,54,50,0.17697639,0.19462894,0.216,-0.1701696,0.023058079,0.078989768,-0.029784426,0.024602671
5.91,59,63,0.20760691,0.19374736,-0.578,-0.30630528,0.021826171,0.078324777,-0.033312843,0.022505967
5.92,54,54,0.18378317,0.19285832,0.173,-0.13613568,0.021181365,0.077976707,-0.034372938,0.021801885
5.93,54,54,0.18378317,0.19205293,-0.382,-0.23823744,0.021062092,0.077912323,-0.032943814,0.022484254
5.94,59,59,0.20080013,0.19138031,-0.182,-0.068067841,0.02120442,0.077989152,-0.02950514,0.024242006
5.95,54,50,0.17697639,0.19088561,0.359,0.2552544,0.02152445,0.078161907,-0.02448647,0.026837718
5.96,54,54,0.18378317,0.19063903,0.811,2.4158453e-13,0.021849437,0.078337336,-0.018021877,0.03015773
5.97,59,59,0.20080013,0.19061883,0.146,0.15315264,0.021960391,0.07839723,-0.011037846,0.033679692
5.98,59,54,0.19229165,0.19074759,-0.757,0.1701696,0.022132625,0.078490203,-0.0045040431,0.03699308
5.99,59,54,0.19229165,0.19095928,0.51,-0.15315264,0.022759451,0.078828568,0.0013931853,0.040110876
6,59,59,0.20080013,0.19120229,-0.051,-0.085084801,0.023550148,0.079255391,0.0067606684,0.043008029
6.01,54,50,0.17697639,0.19144189,-0.397,0.085084801,0.024320837,0.079671413,0.011745145,0.045708279
6.02,59,54,0.19229165,0.1916731,-0.21,-0.085084801,0.024408547,0.079718759,0.016464388,0.048091574
6.03,59,54,0.19229165,0.19193971,0.082,0.051050881,0.023275424,0.079107093,0.020879139,0.049993116
6.04,59,59,0.20080013,0.19228581,0.378,0.28928832,0.02091694,0.077833969,0.024897772,0.05136587
6.05,54,54,0.18378317,0.19264809,0.084,0.068067841,0.01747682,0.075976972,0.028193055,0.052085014
6.06,54,63,0.19909843,0.19293138,-0.015,-0.085084801,0.012817883,0.073462049,0.030837146,0.052149598
6.07,54,63,0.19909843,0.19312141,0.327,-2.4158453e-13,0.0069547941,0.070297119,0.033573833,0.051935476
6.08,54,59,0.19229165,0.19332937,0.256,0.01701696,0.00051695008,0.066821932,0.036450885,0.051636408
6.09,54,59,0.19229165,0.19360152,-0.733,-0.13613568,-0.0059677092,0.063321474,0.039074622,0.051198048
6.1,54,59,0.19229165,0.19398118,0.007,-0.068067841,-0.012657343,0.05971037,0.041496352,0.050603361
6.11,54,59,0.19229165,0.19446583,-0.118,0,-0.019133398,0.056214556,0.043556785,0.04988567
6.12,54,59,0.19229165,0.19503323,0.119,0.085084801,-0.024495761,0.053319921,0.045118891,0.049219406
6.13,54,59,0.19229165,0.19567095,-0.353,0.1701696,-0.028285082,0.051274422,0.046210629,0.048742525
6.14,54,59,0.19229165,0.19633423,0.37,0.1701696,-0.031126304,0.049740714,0.046393263,0.048066988
6.15,59,59,0.20080013,0.19701572,0.002,0.1701696,-0.033747144,0.048325969,0.045045735,0.046685852
6.16,59,59,0.20080013,0.19773432,0.013,0.085084801,-0.037173821,0.046476228,0.041973599,0.044224913
6.17,59,59,0.20080013,0.19845521,0.136,-0.085084801,-0.041959995,0.043892622,0.037452027,0.040672324
6.18,59,59,0.20080013,0.1991266,-0.005,-0.01701696,-0.047303112,0.041008376,0.032046926,0.036527651
6.19,54,59,0.19229165,0.19970468,-0.408,0.13613568,-0.051699059,0.038635417,0.026330631,0.032483024
6.2,54,59,0.19229165,0.20012198,0.012,0.28928832,-0.054601107,0.037068874,0.020438483,0.028753678
6.21,63,59,0.20760691,0.20034734,-0.306,0.068067841,-0.056183633,0.036214617,0.014611784,0.0254132
6.22,63,59,0.20760691,0.2003928,-0.049,-0.068067841,-0.05610056,0.03625946,0.0090752868,0.022667374
6.23,63,68,0.22292218,0.20029808,0.076,0.01701696,-0.054563451,0.037089201,0.003861683,0.020475442
6.24,50,54,0.17697639,0.20006869,-0.104,-0.13613568,-0.052310927,0.038305127,-0.0010800478,0.01861254
6.25,59,59,0.20080013,0.19972693,0.131,-0.28928832,-0.050127706,0.039483643,-0.0054308653,0.017026389
6.26,59,59,0.20080013,0.19932609,-0.069,0.01701696,-0.04796851,0.04064919,-0.0088691661,0.015890012
6.27,59,59,0.20080013,0.19892467,0.019,0.23823744,-0.045460923,0.042002801,-0.011442135,0.015280333
6.28,59,59,0.20080013,0.19857026,0.009,-0.1701696,-0.042194008,0.043766301,-0.013349235,0.015208533
6.29,59,59,0.20080013,0.19828524,-0.288,-0.3403392,-0.037576332,0.04625895,-0.014750049,0.01575445
6.3,59,59,0.20080013,0.1980553,0.07,-0.1701696,-0.031373428,0.049607315,-0.015607409,0.016999953
6.31,54,54,0.18378317,0.1978521,-0.089,0,-0.023686854,0.053756574,-0.015847474,0.01895455
6.32,54,54,0.18378317,0.19764717,0.045,0,-0.015260687,0.058305069,-0.015413372,0.021445848
6.33,59,59,0.20080013,0.197431,-0.156,0.1701696,-0.0071446132,0.062686174,-0.014207259,0.024239457
6.34,59,59,0.20080013,0.19722888,-0.043,0.3403392,-0.00097234773,0.066018,-0.012022759,0.02699762
6.35,59,59,0.20080013,0.19707169,0.118,0.1701696,0.0019039274,0.067570631,-0.00865411,0.02945826
6.36,59,59,0.20080013,0.19700005,-0.036,-0.085084801,0.0013692968,0.067282034,-0.0042616213,0.031510206
6.37,59,59,0.20080013,0.19703839,0.127,-0.085084801,-0.0015476095,0.06570747,0.00056164681,0.033134559
6.38,59,59,0.20080013,0.19716979,0.005,0,-0.005995293,0.063306584,0.0048234792,0.034065032
6.39,59,54,0.19229165,0.19734345,-0.096,-0.01701696,-0.010819906,0.060702229,0.0078361163,0.034269173
6.4,59,59,0.20080013,0.19753238,0.103,-0.10210176,-0.014658679,0.058630036,0.0095934927,0.034111765
6.41,59,59,0.20080013,0.19773387,-0.039,-0.085084801,-0.017015933,0.057357577,0.010530871,0.033944224
6.42,63,54,0.19909843,0.19794775,0.075,-0.085084801,-0.018283344,0.056673421,0.011176838,0.033925129
6.43,59,54,0.19229165,0.19812378,0.146,-0.085084801,-0.018786892,0.056401602,0.011130184,0.033765893
6.44,59,54,0.19229165,0.19823905,-0.197,0,-0.01941462,0.056062751,0.010264175,0.033163463
6.45,59,54,0.19229165,0.19832407,0.236,0.068067841,-0.021025856,0.055192996,0.0084836781,0.031838337
6.46,59,59,0.20080013,0.19840678,-0.248,0.15315264,-0.023292236,0.053969591,0.005934373,0.029951982
6.47,63,54,0.19909843,0.19848111,0.032,0.15315264,-0.025324735,0.052872435,0.0034151013,0.028143768
6.48,63,54,0.19909843,0.1985803,-0.076,0.13613568,-0.026159702,0.052421715,0.0014528263,0.026937271
6.49,59,59,0.20080013,0.19873329,-0.464,0.068067841,-0.024921624,0.053090037,7.7008064e-05,0.026583523
6.5,63,54,0.19909843,0.19889991,0.261,0,-0.020743138,0.055345609,-0.0011332435,0.027106183
6.51,63,59,0.20760691,0.19902039,-0.06,-0.085084801,-0.01309479,0.059474233,-0.002608242,0.028432995
6.52,63,54,0.19909843,0.19907946,-0.54,-0.085084801,-0.0023971964,0.065248858,-0.0045372477,0.030355805
6.53,63,54,0.19909843,0.19906554,0.009,-0.085084801,0.010886579,0.07241952,-0.0069252472,0.032747136
6.54,59,54,0.19229165,0.1989459,0.468,-0.085084801,0.025941253,0.080546123,-0.0094097968,0.035568163
6.55,63,54,0.19909843,0.19871076,0.607,0.085084801,0.042138321,0.089289397,-0.011605835,0.038841781
6.56,63,54,0.19909843,0.19836439,-0.231,0.085084801,0.0591284,0.098460744,-0.013070049,0.042695348
6.57,63,54,0.19909843,0.19792308,-0.175,-1.7763568e-15,0.076425186,0.10779765,-0.013393465,0.047202094
6.58,63,59,0.20760691,0.19746447,0.327,-0.13613568,0.093047303,0.11677037,-0.012968961,0.051900705
6.59,59,54,0.19229165,0.19705755,-0.037,-0.27227136,0.10769211,0.12467573,-0.011930492,0.056372618
6.6,63,54,0.19909843,0.19675445,-0.25,-0.068067841,0.11977624,0.13119881,-0.010239442,0.060479684
6.61,59,50,0.18548487,0.19659055,0.13,0.068067841,0.12860524,0.13596476,-0.0080312191,0.063966771
6.62,59,50,0.18548487,0.19654404,0.283,-0.068067841,0.13352611,0.13862108,-0.0054322101,0.066594433
6.63,63,63,0.2144137,0.19656364,-0.003,0.068067841,0.13457807,0.13918893,-0.0024140753,0.068387426
6.64,59,54,0.19229165,0.19664044,0.359,0.27227136,0.13191177,0.13774964,0.00068399757,0.069216819
6.65,59,54,0.19229165,0.19676393,0.801,-0.085084801,0.12571218,0.13440307,0.0037182318,0.06906065
6.66,63,54,0.19909843,0.19694335,0.028,-0.22122048,0.11590991,0.12911174,0.0062869243,0.067699333
6.67,63,54,0.19909843,0.19716154,-0.095,0.15315264,0.1028621,0.12206846,0.0081766986,0.065122578
6.68,59,54,0.19229165,0.19739315,0.214,0.15315264,0.087464896,0.11375695,0.0093771761,0.061567065
6.69,59,54,0.19229165,0.19761961,0.019,0.01701696,0.070315835,0.10449979,0.010028085,0.057263937
6.7,63,59,0.20760691,0.19784792,-0.085,0.2552544,0.052323749,0.094787553,0.010373761,0.052580657
6.71,63,54,0.19909843,0.19809265,-0.254,0.085084801,0.034233724,0.085022449,0.010275215,0.047648832
6.72,59,59,0.20080013,0.19834878,0.23,-0.23823744,0.016486335,0.075442302,0.0093703655,0.042406334
6.73,68,59,0.21611539,0.19857899,-0.122,-0.085084801,-0.00049041635,0.06627815,0.007316682,0.036797416
6.74,54,50,0.17697639,0.19873221,0.286,-0.085084801,-0.017225605,0.057244395,0.0042188957,0.030731645
6.75,63,54,0.19909843,0.1987665,0.043,-0.2552544,-0.034526574,0.047905228,0.00051600478,0.024210616
6.76,63,54,0.19909843,0.19867947,-0.444,0.20420352,-0.051751462,0.03860713,-0.0031532683,0.017726931
6.77,59,54,0.19229165,0.19850844,-0.334,0.23823744,-0.06729797,0.030215032,-0.006114378,0.012050327
6.78,63,54,0.19909843,0.19827443,0.025,-0.051050881,-0.079870659,0.023428219,-0.0079584664,0.0077348761
6.79,63,63,0.2144137,0.19799396,0.371,0.01701696,-0.089290612,0.018343271,-0.0083986861,0.0049722926
6.8,59,50,0.18548487,0.19771944,-0.478,-0.051050881,-0.095405608,0.01504236,-0.0081864195,0.0034279704
6.81,63,59,0.20760691,0.19748809,-0.036,-0.13613568,-0.098139803,0.013566425,-0.0079629083,0.0028017586
6.82,59,50,0.18548487,0.19735815,0.092,-0.01701696,-0.097926968,0.013681315,-0.0077645843,0.0029583652
6.83,59,59,0.20080013,0.19733371,-0.385,0.068067841,-0.095743967,0.014859712,-0.0078313594,0.0035141763
6.84,63,54,0.19909843,0.19738269,-0.161,1.9184654e-13,-0.091974456,0.016894517,-0.008336729,0.0042788938
6.85,63,54,0.19909843,0.19745865,-0.164,-0.01701696,-0.086899047,0.019634253,-0.0090751245,0.0052795641
6.86,59,59,0.20080013,0.19750517,0.421,-0.15315264,-0.081158354,0.022733113,-0.0097792661,0.0064769237
6.87,59,54,0.19229165,0.19744895,-0.205,-0.068067841,-0.07480693,0.02616165,-0.010217847,0.0079719017
6.88,59,54,0.19229165,0.19725526,-0.177,-0.01701696,-0.067719177,0.029987661,-0.01019443,0.0098966155
6.89,59,54,0.19229165,0.19695596,0.186,0.051050881,-0.06033707,0.033972567,-0.0093575506,0.012307508
6.9,63,54,0.19909843,0.1966095,-0.206,0.13613568,-0.052929022,0.037971476,-0.0075078484,0.015231814
6.91,63,54,0.19909843,0.19629359,-0.124,0.13613568,-0.045623789,0.041914884,-0.0044434311,0.018735727
6.92,63,54,0.19909843,0.19608741,-0.23,0.23823744,-0.039110464,0.045430816,-6.0879737e-05,0.022684968
6.93,63,54,0.19909843,0.19601198,-0.078,-0.051050881,-0.033953967,0.048214324,0.004760891,0.026487608
6.94,63,54,0.19909843,0.19606623,0.249,-0.28928832,-0.030254988,0.050211055,0.0094203541,0.029815705
6.95,68,59,0.21611539,0.19622422,0.225,-0.13613568,-0.027346534,0.051781056,0.013611667,0.032696362
6.96,59,45,0.17697639,0.19645211,-0.35,-0.13613568,-0.024770474,0.053171629,0.016932732,0.03505218
6.97,63,50,0.19229165,0.19672871,-0.17,-0.30630528,-0.022269161,0.054521853,0.019377368,0.03694961
6.98,63,50,0.19229165,0.19708743,0.057,6.7679196e-13,-0.019741866,0.055886102,0.020870432,0.038378267
6.99,63,50,0.19229165,0.19747187,0.276,0.30630528,-0.017581052,0.057052522,0.021535113,0.039293817
7,63,50,0.19229165,0.19784908,-0.173,0.22122048,-0.015484173,0.05818443,0.021675361,0.039929896
7.01,68,50,0.20080013,0.19818508,0.21,0.23823744,-0.012490441,0.059800464,0.021324937,0.0405627
7.02,63,54,0.19909843,0.19847416,-0.086,0.1701696,-0.0073553535,0.062572415,0.020768092,0.041670254
7.03,68,54,0.20760691,0.1987372,0.228,0.085084801,-5.4910086e-05,0.066513238,0.020334992,0.043424115
7.04,68,50,0.20080013,0.19904994,-0.325,0.01701696,0.0087732534,0.071278734,0.019737482,0.045508108
7.05,68,50,0.20080013,0.19947711,-0.223,0.01701696,0.01810686,0.076317071,0.018295181,0.047306126
7.06,68,50,0.20080013,0.19997636,0.127,-0.085084801,0.026127481,0.08064665,0.015611408,0.048129029
7.07,68,50,0.20080013,0.20044692,-0.109,-0.10210176,0.031743418,0.083678167,0.011615927,0.047647047
7.08,68,54,0.20760691,0.20078324,0.127,0.051050881,0.03485662,0.085358692,0.006492981,0.045925836
7.09,63,50,0.19229165,0.20091159,0.151,-0.01701696,0.036035529,0.085995074,0.00067696638,0.04333602
7.1,63,54,0.19909843,0.20079386,-0.169,-0.085084801,0.035635716,0.085779253,-0.0052979676,0.040240642
7.11,72,50,0.20760691,0.20043984,-0.103,-0.15315264,0.034105156,0.084953047,-0.010908419,0.037022314
7.12,63,50,0.19229165,0.19990883,0.447,4.3520743e-13,0.032140548,0.08389254,-0.01566892,0.03411181
7.13,68,54,0.20760691,0.19928049,0.046,0.068067841,0.030175294,0.082831684,-0.018773302,0.032029191
7.14,59,45,0.17697639,0.19867008,0.025,-0.01701696,0.027848022,0.081575408,-0.019546899,0.031014255
7.15,72,54,0.2144137,0.19813077,-0.159,1.936229e-13,0.02468993,0.079870652,-0.018237363,0.030816645
7.16,63,54,0.19909843,0.19771323,0.019,0.23823744,0.0207692,0.077754218,-0.015300439,0.03122689
7.17,63,54,0.19909843,0.19745712,0.449,0.01701696,0.016755008,0.075587333,-0.011428158,0.032079587
7.18,68,50,0.20080013,0.19735158,0.024,-0.51050881,0.012920928,0.073517673,-0.0072758564,0.033120909
7.19,72,50,0.20760691,0.19735536,0.372,-0.20420352,0.0085467408,0.071156461,-0.0033266974,0.033914882
7.2,59,50,0.18548487,0.19743353,-0.279,0.01701696,0.0030131642,0.068169403,0.00016196859,0.034165686
7.21,59,45,0.17697639,0.1975703,-0.065,-0.068067841,-0.0037833333,0.064500613,0.0029176489,0.033709131
7.22,68,50,0.20080013,0.19775543,-0.489,0.085084801,-0.011491832,0.060339519,0.0049443099,0.032641915
7.23,68,50,0.20080013,0.19794282,-0.314,0.39139008,-0.020040783,0.055724745,0.0066276612,0.031176203
7.24,68,50,0.20080013,0.19810881,0.081,0.23823744,-0.028927451,0.050927668,0.0082253927,0.02957653
7.25,68,50,0.20080013,0.1982559,-0.164,-0.085084801,-0.037512668,0.046293316,0.0098520558,0.028072686
7.26,68,50,0.20080013,0.19839998,0.434,-0.01701696,-0.045484139,0.041990268,0.011606224,0.026798246
7.27,68,50,0.20080013,0.19856248,-0.015,0.068067841,-0.05290728,0.037983212,0.013575546,0.025779379
7.28,63,50,0.19229165,0.19875572,-0.167,0,-0.059660589,0.034337736,0.015376937,0.024857336
7.29,72,50,0.20760691,0.19897675,0.04,0,-0.065034413,0.031436913,0.016913758,0.024175336
7.3,68,50,0.20080013,0.19923603,-0.022,0,-0.068323044,0.02966169,0.018174071,0.023917881
7.31,68,50,0.20080013,0.19951672,-0.114,-0.068067841,-0.068738558,0.029437394,0.018885786,0.02416159
7.32,68,50,0.20080013,0.19980802,0.033,-0.068067841,-0.065711298,0.031071527,0.018614898,0.024843212
7.33,68,45,0.19229165,0.20010034,-0.377,0,-0.058923577,0.034735579,0.016250949,0.025493264
7.34,68,50,0.20080013,0.20040895,0.238,-0.085084801,-0.04916182,0.040005034,0.011451591,0.025728312
7.35,68,50,0.20080013,0.20067497,0.03,-0.085084801,-0.037894189,0.046087369,0.004802347,0.025444858
7.36,68,50,0.20080013,0.20081637,-0.079,0.13613568,-0.027211521,0.051853937,-0.0024092837,0.024722327
7.37,68,45,0.19229165,0.20081632,-0.228,0.13613568,-0.018845034,0.056370217,-0.0088059067,0.023782155
7.38,68,45,0.19229165,0.20074746,-0.133,1.7763568e-15,-0.014090161,0.058936926,-0.013896733,0.022520096
7.39,72,54,0.2144137,0.20064595,0.072,0.085084801,-0.013341579,0.059341015,-0.018259003,0.020541006
7.4,68,50,0.20080013,0.20048735,-0.098,0.23823744,-0.015390863,0.058234799,-0.022602119,0.01781634
7.41,68,50,0.20080013,0.20025095,-0.042,-0.068067841,-0.018975789,0.056299635,-0.026940705,0.014679465
7.42,68,50,0.20080013,0.19989921,-0.231,-0.15315264,-0.022698096,0.054290311,-0.030710983,0.011789664
7.43,72,50,0.20760691,0.19941954,0.1,0.068067841,-0.025913454,0.052554641,-0.033397637,0.0095785022
7.44,68,45,0.19229165,0.19885776,0.043,0,-0.028550588,0.051131101,-0.035064498,0.0080333014
7.45,72,50,0.20760691,0.19824961,-0.12,-0.085084801,-0.03150058,0.049538677,-0.035855957,0.00684136
7.46,68,50,0.20080013,0.19762351,0.38,-0.2552544,-0.035449732,0.047406901,-0.036062103,0.0056723989
7.47,68,50,0.20080013,0.19698638,0.169,-0.49349185,-0.040446465,0.044709635,-0.035958574,0.0043755307
7.48,72,45,0.19909843,0.19634079,0.17,-0.32332224,-0.046693262,0.041337576,-0.03520686,0.0030653582
7.49,63,40,0.17527469,0.19568227,-0.066,0.068067841,-0.054574334,0.037083327,-0.033220409,0.0019314588
7.5,63,40,0.17527469,0.19507358,0.002,0.15315264,-0.065067553,0.031419024,-0.030053557,0.00068273341
7.51,68,50,0.20080013,0.19460029,-0.237,0.1701696,-0.07833843,0.024255325,-0.026212765,-0.0009787201
7.52,72,50,0.20760691,0.19430593,-0.151,0.1701696,-0.093863642,0.015874723,-0.022249542,-0.0031874095
7.53,72,50,0.20760691,0.19417944,-1.023,-2.4158453e-13,-0.1107401,0.006764712,-0.018087213,-0.0056612508
7.54,63,45,0.18378317,0.19421056,-0.175,-0.23823744,-0.12751612,-0.0022910887,-0.013731178,-0.0080111334
7.55,63,45,0.18378317,0.19437393,0.129,-0.15315264,-0.14230681,-0.010275191,-0.0094688566,-0.0098720236
7.56,68,45,0.19229165,0.19460595,0.24,0.23823744,-0.15402753,-0.016602104,-0.0057352854,-0.011168694
7.57,68,45,0.19229165,0.19482571,-0.197,0.23823744,-0.16145884,-0.020613569,-0.0025177503,-0.01156566
7.58,72,50,0.20760691,0.19501635,-0.145,0.068067841,-0.16407481,-0.022025689,0.00047639255,-0.010774648
7.59,72,50,0.20760691,0.19518215,0.237,0.068067841,-0.16205153,-0.020933509,0.0030294783,-0.0089520154
7.6,63,45,0.18378317,0.19531396,-0.588,-0.15315264,-0.1559075,-0.017616926,0.004767689,-0.0064246183
7.61,72,45,0.19909843,0.19538262,-0.022,-0.23823744,-0.14606308,-0.012302846,0.0056492105,-0.0033268178
7.62,68,45,0.19229165,0.19536903,-0.308,0.22122048,-0.13282076,-0.0051545634,0.0059238516,0.00038464409
7.63,68,45,0.19229165,0.19525836,-0.17,0.15315264,-0.1171752,0.0032910037,0.0058682758,0.0045796397
7.64,72,45,0.19909843,0.19508867,-0.302,-0.23823744,-0.10024405,0.012430542,0.0060835669,0.0092570546
7.65,72,54,0.2144137,0.19492788,0.078,-0.1701696,-0.083506179,0.021465743,0.0071266858,0.014296214
7.66,63,45,0.18378317,0.19485255,-0.205,0,-0.067970056,0.029852235,0.0092683508,0.019560293
7.67,63,45,0.18378317,0.19491212,-0.405,-0.13613568,-0.054268008,0.037248683,0.012115237,0.02468196
7.68,63,45,0.18378317,0.19506722,-0.157,-0.13613568,-0.042632752,0.043529464,0.014649462,0.029089463
7.69,68,54,0.20760691,0.19524019,0.157,0.1701696,-0.032872779,0.048797956,0.016287647,0.032542801
7.7,63,50,0.19229165,0.19541931,0.762,0.32332224,-0.024632957,0.053245861,0.017402673,0.035324267
7.71,63,50,0.19229165,0.19565208,-0.114,0.1701696,-0.017505493,0.057093309,0.018677253,0.037885281
